Time;Ecg1;Ecg2
11:40:25.798;396.0;387.0
11:40:25.838;90.0;82.0
11:40:25.878;-111.0;-6.0
11:40:25.918;-184.0;-279.0
11:40:25.958;189.0;-223.0
11:40:25.998;-1028.0;732.0
11:40:26.038;-384.0;-660.0
11:40:26.078;-274.0;-750.0
11:40:26.118;-82.0;-447.0
11:40:26.158;38.0;-218.0
11:40:26.198;398.0;269.0
11:40:26.238;671.0;538.0
11:40:26.278;574.0;472.0
11:40:26.318;116.0;229.0
11:40:26.358;-152.0;-2.0
11:40:26.398;-208.0;115.0
11:40:26.438;-174.0;-74.0
11:40:26.478;-141.0;-85.0
11:40:26.518;-246.0;-237.0
11:40:26.558;-239.0;-15.0
11:40:26.598;-291.0;0.0
11:40:26.638;-368.0;8.0
11:40:26.678;-402.0;-257.0
11:40:26.718;-273.0;-98.0
11:40:26.758;-277.0;-14.0
11:40:26.798;5.0;-5.0
11:40:26.838;2529.0;2569.0
11:40:26.878;1031.0;1507.0
11:40:26.918;152.0;177.0
11:40:26.958;-243.0;-541.0
11:40:26.998;-233.0;-946.0
11:40:27.038;-207.0;-936.0
11:40:27.078;-146.0;-604.0
11:40:27.118;-32.0;43.0
11:40:27.158;19.0;165.0
11:40:27.198;-194.0;3.0
11:40:27.238;-249.0;105.0
11:40:27.278;-201.0;49.0
11:40:27.318;-52.0;130.0
11:40:27.358;1098.0;617.0
11:40:27.398;1062.0;2314.0
11:40:27.438;-661.0;3393.0
11:40:27.478;-286.0;1972.0
11:40:27.518;-534.0;-107.0
11:40:27.558;-535.0;-1414.0
11:40:27.598;-200.0;-2191.0
11:40:27.638;32.0;-2454.0
11:40:27.678;393.0;-1862.0
11:40:27.718;215.0;-930.0
11:40:27.758;-142.0;-790.0
11:40:27.798;-94.0;-348.0
11:40:27.838;-139.0;-94.0
11:40:27.878;-204.0;-35.0
11:40:27.918;-422.0;-641.0
11:40:27.958;-200.0;-345.0
11:40:27.998;-172.0;0.0
11:40:28.038;-242.0;48.0
11:40:28.078;-300.0;-198.0
11:40:28.118;-212.0;16.0
11:40:28.158;-233.0;45.0
11:40:28.198;-364.0;-207.0
11:40:28.238;516.0;731.0
11:40:28.278;-522.0;873.0
11:40:28.318;-581.0;-1220.0
11:40:28.358;-413.0;-701.0
11:40:28.398;-137.0;-345.0
11:40:28.438;41.0;-245.0
11:40:28.478;282.0;-43.0
11:40:28.518;753.0;699.0
11:40:28.558;625.0;570.0
11:40:28.598;110.0;210.0
11:40:28.638;-237.0;-308.0
11:40:28.678;-379.0;-70.0
11:40:28.718;-405.0;-112.0
11:40:28.758;-450.0;-410.0
11:40:28.798;-342.0;-309.0
11:40:25.238;-254.0;-154.0
11:40:25.278;-298.0;-105.0
11:40:25.318;-271.0;-198.0
11:40:25.358;-252.0;-162.0
11:40:25.398;1221.0;1017.0
11:40:25.438;961.0;1577.0
11:40:25.478;294.0;560.0
11:40:25.518;-137.0;-237.0
11:40:25.558;-340.0;-745.0
11:40:25.598;-497.0;-720.0
11:40:25.638;-273.0;-470.0
11:40:25.678;-1.0;-187.0
11:40:25.718;-157.0;-203.0
11:40:25.758;-308.0;-27.0
11:40:25.798;-322.0;5.0
11:40:25.838;-280.0;-165.0
11:40:25.878;-292.0;-335.0
11:40:25.918;1090.0;2799.0
11:40:25.958;321.0;1265.0
11:40:25.998;-480.0;60.0
11:40:26.038;-413.0;-636.0
11:40:26.078;-50.0;-346.0
11:40:26.118;174.0;-108.0
11:40:26.158;424.0;115.0
11:40:26.198;540.0;161.0
11:40:26.238;414.0;212.0
11:40:26.278;35.0;25.0
11:40:26.318;-236.0;-345.0
11:40:26.358;-316.0;-253.0
11:40:26.398;385.0;237.0
11:40:26.438;-1039.0;455.0
11:40:26.478;-324.0;-1167.0
11:40:26.518;-214.0;-664.0
11:40:26.558;-11.0;-284.0
11:40:26.598;-84.0;-387.0
11:40:26.638;112.0;83.0
11:40:26.678;594.0;667.0
11:40:26.718;625.0;506.0
11:40:26.758;-2.0;239.0
11:40:26.798;-328.0;14.0
11:40:26.838;-240.0;-87.0
11:40:26.878;-168.0;-118.0
11:40:26.918;-327.0;-39.0
11:40:26.958;-304.0;-64.0
11:40:26.998;-252.0;-216.0
11:40:27.038;990.0;620.0
11:40:27.078;626.0;1978.0
11:40:27.118;106.0;671.0
11:40:27.158;-59.0;-19.0
11:40:27.198;-188.0;-262.0
11:40:27.238;-211.0;-548.0
11:40:27.278;-90.0;-390.0
11:40:27.318;57.0;-67.0
11:40:27.358;-9.0;31.0
11:40:27.398;-37.0;362.0
11:40:27.438;-128.0;218.0
11:40:27.478;-140.0;97.0
11:40:27.518;-94.0;269.0
11:40:27.558;-167.0;166.0
11:40:27.598;-191.0;54.0
11:40:27.638;-46.0;187.0
11:40:27.678;-101.0;105.0
11:40:27.718;-48.0;110.0
11:40:27.758;-111.0;145.0
11:40:27.798;-83.0;109.0
11:40:27.838;-74.0;91.0
11:40:27.878;-74.0;194.0
11:40:27.918;0.0;142.0
11:40:27.958;-6.0;248.0
11:40:27.998;18.0;260.0
11:40:28.038;8.0;212.0
11:40:28.078;1436.0;2692.0
11:40:28.118;482.0;1322.0
11:40:28.158;-61.0;-371.0
11:40:28.198;71.0;-141.0
11:40:28.238;62.0;-71.0
11:40:28.278;158.0;-14.0
11:40:28.318;535.0;353.0
11:40:28.358;926.0;767.0
11:40:28.398;582.0;520.0
11:40:28.438;113.0;362.0
11:40:28.478;-176.0;205.0
11:40:28.518;-322.0;245.0
11:40:28.558;-369.0;170.0
11:40:28.598;-316.0;82.0
11:40:28.638;74.0;45.0
11:40:28.678;-1144.0;1070.0
11:40:28.718;-993.0;-518.0
11:40:28.758;-443.0;-299.0
11:40:28.798;-98.0;-98.0
11:40:28.838;58.0;-79.0
11:40:28.878;503.0;222.0
11:40:28.918;1056.0;799.0
11:40:28.958;927.0;690.0
11:40:28.998;398.0;321.0
11:40:29.038;91.0;75.0
11:40:29.078;-108.0;-103.0
11:40:29.118;-277.0;-181.0
11:40:29.158;-283.0;-38.0
11:40:29.198;-322.0;-211.0
11:40:27.781;-318.0;-439.0
11:40:27.821;-204.0;-259.0
11:40:27.861;-165.0;-194.0
11:40:27.901;57.0;-58.0
11:40:27.941;494.0;190.0
11:40:27.981;635.0;547.0
11:40:28.021;156.0;258.0
11:40:28.061;-27.0;73.0
11:40:28.101;-66.0;116.0
11:40:28.141;-179.0;68.0
11:40:28.181;-370.0;-126.0
11:40:28.221;-273.0;-299.0
11:40:28.261;-182.0;-102.0
11:40:28.301;843.0;2029.0
11:40:28.341;-136.0;760.0
11:40:28.381;-120.0;-516.0
11:40:28.421;-32.0;-374.0
11:40:28.461;-64.0;-414.0
11:40:28.501;-88.0;-415.0
11:40:28.541;352.0;457.0
11:40:28.581;608.0;708.0
11:40:28.621;312.0;295.0
11:40:28.661;-154.0;2.0
11:40:28.701;-164.0;59.0
11:40:28.741;-258.0;-126.0
11:40:28.781;-349.0;-380.0
11:40:28.821;-231.0;-165.0
11:40:28.861;-79.0;-127.0
11:40:28.901;-235.0;-364.0
11:40:28.941;-379.0;-720.0
11:40:28.981;-184.0;-397.0
11:40:29.021;33.0;-258.0
11:40:29.061;1435.0;19.0
11:40:29.101;1771.0;3754.0
11:40:29.141;579.0;1319.0
11:40:29.181;-163.0;-316.0
11:40:29.221;-537.0;-1197.0
11:40:29.261;-357.0;-1256.0
11:40:29.301;-201.0;-1195.0
11:40:29.341;-240.0;-750.0
11:40:29.381;-344.0;-559.0
11:40:29.421;-215.0;-391.0
11:40:29.461;-202.0;-261.0
11:40:29.501;-286.0;-362.0
11:40:29.541;-206.0;-284.0
11:40:29.581;-211.0;-290.0
11:40:29.621;-149.0;-323.0
11:40:29.661;-170.0;-184.0
11:40:29.701;459.0;63.0
11:40:29.741;-807.0;562.0
11:40:29.781;-628.0;-1403.0
11:40:29.821;-228.0;-742.0
11:40:29.861;68.0;-417.0
11:40:29.901;281.0;-367.0
11:40:29.941;672.0;70.0
11:40:29.981;1183.0;690.0
11:40:30.021;1046.0;460.0
11:40:30.061;492.0;-95.0
11:40:30.101;131.0;6.0
11:40:30.141;5.0;-224.0
11:40:30.181;-141.0;-412.0
11:40:30.221;-143.0;-254.0
11:40:30.261;-219.0;-295.0
11:40:30.301;-262.0;-353.0
11:40:30.341;-218.0;-198.0
11:40:30.381;-133.0;-104.0
11:40:30.421;894.0;1775.0
11:40:30.461;-56.0;587.0
11:40:30.501;-365.0;-855.0
11:40:30.541;-259.0;-664.0
11:40:30.581;-280.0;-809.0
11:40:30.621;-23.0;-396.0
11:40:30.661;385.0;52.0
11:40:30.701;729.0;182.0
11:40:30.741;498.0;138.0
11:40:30.781;41.0;-19.0
11:40:30.821;-226.0;-275.0
11:40:30.861;-378.0;-229.0
11:40:30.901;-443.0;-301.0
11:40:30.941;1091.0;2097.0
11:40:30.981;137.0;840.0
11:40:31.021;-636.0;-222.0
11:40:31.061;-481.0;-624.0
11:40:31.101;-258.0;-517.0
11:40:31.141;-83.0;-382.0
11:40:31.181;88.0;-41.0
11:40:31.221;474.0;312.0
11:40:31.261;237.0;153.0
11:40:31.301;-172.0;-316.0
11:40:31.341;-417.0;-346.0
11:40:31.381;-384.0;-286.0
11:40:31.421;-377.0;-336.0
11:40:31.461;-355.0;-250.0
11:40:31.501;-473.0;-340.0
11:40:31.541;-374.0;-258.0
11:40:31.581;-323.0;-195.0
11:40:31.621;-371.0;-302.0
11:40:31.661;-414.0;-403.0
11:40:31.701;-310.0;-198.0
11:40:31.741;-262.0;-211.0
11:40:28.812;-279.0;-38.0
11:40:28.852;-292.0;-308.0
11:40:28.892;-84.0;-433.0
11:40:28.932;206.0;-147.0
11:40:28.972;345.0;276.0
11:40:29.012;327.0;276.0
11:40:29.052;269.0;154.0
11:40:29.092;132.0;442.0
11:40:29.132;6.0;263.0
11:40:29.172;-44.0;52.0
11:40:29.212;1179.0;1941.0
11:40:29.252;238.0;1200.0
11:40:29.292;-191.0;-492.0
11:40:29.332;-235.0;-582.0
11:40:29.372;-63.0;-271.0
11:40:29.412;-29.0;-159.0
11:40:29.452;239.0;197.0
11:40:29.492;621.0;247.0
11:40:29.532;358.0;298.0
11:40:29.572;-105.0;-131.0
11:40:29.612;-256.0;-328.0
11:40:29.652;-352.0;-163.0
11:40:29.692;-236.0;19.0
11:40:29.732;433.0;673.0
11:40:29.772;-483.0;413.0
11:40:29.812;-400.0;-1212.0
11:40:29.852;-277.0;-658.0
11:40:29.892;-146.0;-652.0
11:40:29.932;135.0;-286.0
11:40:29.972;351.0;297.0
11:40:30.012;604.0;567.0
11:40:30.052;541.0;289.0
11:40:30.092;114.0;120.0
11:40:30.132;-172.0;28.0
11:40:30.172;-29.0;-199.0
11:40:30.212;-1235.0;541.0
11:40:30.252;-372.0;-856.0
11:40:30.292;-276.0;-643.0
11:40:30.332;-137.0;-325.0
11:40:30.372;60.0;-128.0
11:40:30.412;335.0;64.0
11:40:30.452;612.0;471.0
11:40:30.492;647.0;473.0
11:40:30.532;396.0;279.0
11:40:30.572;-10.0;-8.0
11:40:30.612;-115.0;-116.0
11:40:30.652;-155.0;-192.0
11:40:30.692;-202.0;-211.0
11:40:30.732;-205.0;-237.0
11:40:30.772;-89.0;-335.0
11:40:30.812;-89.0;-412.0
11:40:30.852;-143.0;-331.0
11:40:30.892;-179.0;-454.0
11:40:30.932;-223.0;-424.0
11:40:30.972;-112.0;-381.0
11:40:31.012;1112.0;1698.0
11:40:31.052;218.0;767.0
11:40:31.092;-9.0;-988.0
11:40:31.132;-35.0;-760.0
11:40:31.172;30.0;-846.0
11:40:31.212;200.0;-676.0
11:40:31.252;568.0;-62.0
11:40:31.292;867.0;195.0
11:40:31.332;687.0;-14.0
11:40:31.372;255.0;-56.0
11:40:31.412;8.0;-193.0
11:40:31.452;-131.0;-389.0
11:40:31.492;-69.0;-215.0
11:40:31.532;-122.0;-343.0
11:40:31.572;-113.0;-543.0
11:40:31.612;-187.0;-712.0
11:40:31.652;265.0;-461.0
11:40:31.692;1583.0;602.0
11:40:31.732;721.0;2661.0
11:40:31.772;-510.0;2717.0
11:40:31.812;-374.0;663.0
11:40:31.852;-481.0;-1349.0
11:40:31.892;-216.0;-2363.0
11:40:31.932;-60.0;-3118.0
11:40:31.972;183.0;-3423.0
11:40:32.012;349.0;-2356.0
11:40:32.052;83.0;-1327.0
11:40:32.092;6.0;-725.0
11:40:32.132;-185.0;-613.0
11:40:32.172;-173.0;-650.0
11:40:32.212;-78.0;-381.0
11:40:32.252;-39.0;-317.0
11:40:32.292;-101.0;-428.0
11:40:32.332;-103.0;-394.0
11:40:32.372;-96.0;-305.0
11:40:32.412;-76.0;-281.0
11:40:32.452;-112.0;-389.0
11:40:32.492;-190.0;-408.0
11:40:32.532;8.0;-44.0
11:40:32.572;85.0;11.0
11:40:32.612;33.0;-171.0
11:40:32.652;-47.0;-407.0
11:40:32.692;1269.0;2014.0
11:40:32.732;526.0;807.0
11:40:32.772;186.0;-693.0
11:40:31.266;81.0;-490.0
11:40:31.306;686.0;307.0
11:40:31.346;839.0;546.0
11:40:31.386;645.0;151.0
11:40:31.426;190.0;-218.0
11:40:31.466;-151.0;-199.0
11:40:31.506;-244.0;-240.0
11:40:31.546;-130.0;-428.0
11:40:31.586;27.0;-421.0
11:40:31.626;-48.0;-311.0
11:40:31.666;361.0;-166.0
11:40:31.706;-840.0;-139.0
11:40:31.746;-212.0;-1476.0
11:40:31.786;2.0;-887.0
11:40:31.826;130.0;-631.0
11:40:31.866;325.0;-355.0
11:40:31.906;475.0;93.0
11:40:31.946;951.0;660.0
11:40:31.986;905.0;523.0
11:40:32.026;414.0;296.0
11:40:32.066;31.0;-132.0
11:40:32.106;-157.0;-450.0
11:40:32.146;-221.0;-272.0
11:40:32.186;-189.0;-248.0
11:40:32.226;-24.0;-365.0
11:40:32.266;-96.0;-322.0
11:40:32.306;706.0;96.0
11:40:32.346;1709.0;1157.0
11:40:32.386;255.0;3443.0
11:40:32.426;-676.0;3201.0
11:40:32.466;-518.0;898.0
11:40:32.506;-323.0;-1034.0
11:40:32.546;-166.0;-2083.0
11:40:32.586;-23.0;-2595.0
11:40:32.626;176.0;-2987.0
11:40:32.666;360.0;-2005.0
11:40:32.706;121.0;-758.0
11:40:32.746;-63.0;-329.0
11:40:32.786;-106.0;-252.0
11:40:32.826;-55.0;-66.0
11:40:32.866;-70.0;168.0
11:40:32.906;-59.0;138.0
11:40:32.946;-175.0;231.0
11:40:32.986;-87.0;190.0
11:40:33.026;-71.0;339.0
11:40:33.066;-15.0;223.0
11:40:33.106;1251.0;3045.0
11:40:33.146;330.0;759.0
11:40:33.186;127.0;598.0
11:40:33.226;-29.0;75.0
11:40:33.266;3.0;-50.0
11:40:33.306;270.0;-35.0
11:40:33.346;683.0;492.0
11:40:33.386;774.0;643.0
11:40:33.426;339.0;185.0
11:40:33.466;-11.0;-19.0
11:40:33.506;183.0;329.0
11:40:33.546;-1288.0;323.0
11:40:33.586;-864.0;-681.0
11:40:33.626;-428.0;-300.0
11:40:33.666;-175.0;-189.0
11:40:33.706;139.0;-26.0
11:40:33.746;349.0;406.0
11:40:33.786;732.0;979.0
11:40:33.826;628.0;613.0
11:40:33.866;121.0;233.0
11:40:33.906;-237.0;213.0
11:40:33.946;-256.0;181.0
11:40:33.986;-144.0;15.0
11:40:34.026;-254.0;-33.0
11:40:34.066;-380.0;-101.0
11:40:34.106;490.0;1210.0
11:40:34.146;-383.0;779.0
11:40:34.186;-601.0;-1060.0
11:40:34.226;-478.0;-694.0
11:40:34.266;-271.0;-483.0
11:40:34.306;25.0;-158.0
11:40:34.346;325.0;233.0
11:40:34.386;567.0;540.0
11:40:34.426;368.0;316.0
11:40:34.466;10.0;311.0
11:40:34.506;-289.0;78.0
11:40:34.546;-404.0;-84.0
11:40:34.586;-494.0;-151.0
11:40:34.626;-55.0;-11.0
11:40:34.666;-1140.0;714.0
11:40:34.706;-687.0;-643.0
11:40:34.746;-513.0;-584.0
11:40:34.786;-240.0;-191.0
11:40:34.826;-63.0;-118.0
11:40:34.866;273.0;253.0
11:40:34.906;664.0;794.0
11:40:34.946;628.0;755.0
11:40:34.986;169.0;221.0
11:40:35.026;-183.0;-59.0
11:40:35.066;-215.0;141.0
11:40:35.106;-178.0;64.0
11:40:35.146;-183.0;-210.0
11:40:35.186;-102.0;0.0
11:40:35.226;1961.0;1553.0
11:40:32.465;697.0;1724.0
11:40:32.505;124.0;164.0
11:40:32.545;-175.0;-710.0
11:40:32.585;-260.0;-395.0
11:40:32.625;-268.0;-161.0
11:40:32.665;-217.0;-169.0
11:40:32.705;-339.0;-253.0
11:40:32.745;-351.0;-263.0
11:40:32.785;-257.0;-185.0
11:40:32.825;-232.0;-289.0
11:40:32.865;836.0;56.0
11:40:32.905;1554.0;1554.0
11:40:32.945;-373.0;4044.0
11:40:32.985;-320.0;2778.0
11:40:33.025;-392.0;235.0
11:40:33.065;-366.0;-1353.0
11:40:33.105;-272.0;-2410.0
11:40:33.145;-228.0;-3136.0
11:40:33.185;162.0;-2809.0
11:40:33.225;183.0;-1460.0
11:40:33.265;-77.0;-840.0
11:40:33.305;-259.0;-384.0
11:40:33.345;-101.0;-284.0
11:40:33.385;-70.0;-167.0
11:40:33.425;-227.0;-194.0
11:40:33.465;-271.0;31.0
11:40:33.505;-164.0;-17.0
11:40:33.545;-135.0;-48.0
11:40:33.585;-207.0;-113.0
11:40:33.625;916.0;1864.0
11:40:33.665;130.0;1048.0
11:40:33.705;-52.0;-771.0
11:40:33.745;18.0;-353.0
11:40:33.785;-37.0;-197.0
11:40:33.825;127.0;-104.0
11:40:33.865;599.0;548.0
11:40:33.905;916.0;946.0
11:40:33.945;567.0;676.0
11:40:33.985;203.0;460.0
11:40:34.025;-25.0;289.0
11:40:34.065;-262.0;204.0
11:40:34.105;-382.0;-158.0
11:40:34.145;-215.0;-28.0
11:40:34.185;-273.0;92.0
11:40:34.225;486.0;329.0
11:40:34.265;1727.0;1648.0
11:40:34.305;472.0;4160.0
11:40:34.345;-161.0;2867.0
11:40:34.385;-588.0;471.0
11:40:34.425;-674.0;-1061.0
11:40:34.465;-617.0;-2249.0
11:40:34.505;-571.0;-2881.0
11:40:34.545;-229.0;-2585.0
11:40:34.585;163.0;-1217.0
11:40:34.625;-24.0;-576.0
11:40:34.665;-232.0;-381.0
11:40:34.705;-217.0;-88.0
11:40:34.745;-147.0;-155.0
11:40:34.785;-302.0;-273.0
11:40:34.825;-331.0;-71.0
11:40:34.865;-302.0;-79.0
11:40:34.905;-265.0;-167.0
11:40:34.945;-394.0;-305.0
11:40:34.985;932.0;342.0
11:40:35.025;1653.0;1938.0
11:40:35.065;-188.0;4025.0
11:40:35.105;-225.0;2967.0
11:40:35.145;-454.0;419.0
11:40:35.185;-535.0;-1418.0
11:40:35.225;-411.0;-2329.0
11:40:35.265;-319.0;-3085.0
11:40:35.305;24.0;-2953.0
11:40:35.345;75.0;-1230.0
11:40:35.385;-155.0;-427.0
11:40:35.425;-335.0;-209.0
11:40:35.465;-300.0;-221.0
11:40:35.505;-378.0;57.0
11:40:35.545;-393.0;112.0
11:40:35.585;-443.0;12.0
11:40:35.625;-280.0;114.0
11:40:35.665;-259.0;334.0
11:40:35.705;-291.0;229.0
11:40:35.745;-322.0;-9.0
11:40:35.785;-220.0;34.0
11:40:35.825;876.0;769.0
11:40:35.865;1465.0;2259.0
11:40:35.905;-415.0;4497.0
11:40:35.945;-544.0;3349.0
11:40:35.985;-310.0;1025.0
11:40:36.025;-263.0;-748.0
11:40:36.065;-151.0;-2077.0
11:40:36.105;-3.0;-3107.0
11:40:36.145;267.0;-2931.0
11:40:36.185;275.0;-1474.0
11:40:36.225;12.0;-587.0
11:40:36.265;-6.0;-208.0
11:40:36.305;-105.0;144.0
11:40:36.345;-165.0;192.0
11:40:36.385;-180.0;8.0
11:40:36.425;-205.0;194.0
11:40:38.508;661.0;744.0
11:40:38.548;386.0;1376.0
11:40:38.588;37.0;28.0
11:40:38.628;-52.0;-1206.0
11:40:38.668;15.0;-1718.0
11:40:38.708;98.0;-2010.0
11:40:38.748;415.0;-1421.0
11:40:38.788;270.0;-367.0
11:40:38.828;-123.0;469.0
11:40:38.868;-264.0;662.0
11:40:38.908;-311.0;563.0
11:40:38.948;-224.0;585.0
11:40:38.988;176.0;861.0
11:40:39.028;1225.0;1789.0
11:40:39.068;374.0;3988.0
11:40:39.108;-910.0;3968.0
11:40:39.148;-544.0;1862.0
11:40:39.188;-331.0;-65.0
11:40:39.228;-136.0;-1208.0
11:40:39.268;-16.0;-2066.0
11:40:39.308;224.0;-2349.0
11:40:39.348;368.0;-1240.0
11:40:39.388;141.0;-239.0
11:40:39.428;2.0;288.0
11:40:39.468;-95.0;419.0
11:40:39.508;-149.0;214.0
11:40:39.548;-223.0;371.0
11:40:39.588;-193.0;380.0
11:40:39.628;-195.0;272.0
11:40:39.668;-119.0;262.0
11:40:39.708;-235.0;243.0
11:40:39.748;42.0;97.0
11:40:39.788;-794.0;1276.0
11:40:39.828;-601.0;28.0
11:40:39.868;-576.0;-68.0
11:40:39.908;-208.0;-48.0
11:40:39.948;23.0;-94.0
11:40:39.988;464.0;233.0
11:40:40.028;920.0;849.0
11:40:40.068;911.0;677.0
11:40:40.108;507.0;394.0
11:40:40.148;85.0;273.0
11:40:40.188;32.0;-36.0
11:40:40.228;-1364.0;475.0
11:40:40.268;-889.0;-543.0
11:40:40.308;-463.0;-431.0
11:40:40.348;-161.0;-138.0
11:40:40.388;86.0;-193.0
11:40:40.428;398.0;122.0
11:40:40.468;799.0;751.0
11:40:40.508;663.0;520.0
11:40:40.548;380.0;262.0
11:40:40.588;54.0;204.0
11:40:40.628;-157.0;10.0
11:40:40.668;-160.0;-148.0
11:40:40.708;-118.0;-90.0
11:40:40.748;-218.0;-29.0
11:40:40.788;-377.0;-170.0
11:40:40.828;-205.0;-141.0
11:40:40.868;1422.0;2633.0
11:40:40.908;404.0;1228.0
11:40:40.948;-455.0;-77.0
11:40:40.988;-379.0;-242.0
11:40:41.028;-341.0;-353.0
11:40:41.068;-3.0;-115.0
11:40:41.108;395.0;473.0
11:40:41.148;590.0;584.0
11:40:41.188;215.0;194.0
11:40:41.228;-132.0;21.0
11:40:41.268;-62.0;-262.0
11:40:41.308;-1371.0;1132.0
11:40:41.348;-815.0;-32.0
11:40:41.388;-352.0;-132.0
11:40:41.428;-262.0;-359.0
11:40:41.468;-115.0;-243.0
11:40:41.508;161.0;-161.0
11:40:41.548;581.0;142.0
11:40:41.588;600.0;353.0
11:40:41.628;156.0;193.0
11:40:41.668;-81.0;-102.0
11:40:41.708;-151.0;-19.0
11:40:41.748;-159.0;-83.0
11:40:41.788;-174.0;50.0
11:40:41.828;-115.0;-35.0
11:40:41.868;1323.0;591.0
11:40:41.908;2376.0;4192.0
11:40:41.948;592.0;2197.0
11:40:41.988;-150.0;416.0
11:40:42.028;-707.0;-897.0
11:40:42.068;-771.0;-1440.0
11:40:42.108;-657.0;-1587.0
11:40:42.148;-690.0;-1179.0
11:40:42.188;-520.0;-586.0
11:40:42.228;-387.0;-281.0
11:40:42.268;-316.0;-41.0
11:40:42.308;-379.0;111.0
11:40:42.348;-389.0;43.0
11:40:42.388;-415.0;-186.0
11:40:42.428;-296.0;112.0
11:40:42.468;611.0;512.0
11:40:39.546;1900.0;1536.0
11:40:39.586;279.0;-27.0
11:40:39.626;-339.0;-888.0
11:40:39.666;-585.0;-1188.0
11:40:39.706;-598.0;-605.0
11:40:39.746;-587.0;-281.0
11:40:39.786;-542.0;-56.0
11:40:39.826;-335.0;276.0
11:40:39.866;-320.0;125.0
11:40:39.906;-416.0;-95.0
11:40:39.946;-269.0;133.0
11:40:39.986;-183.0;166.0
11:40:40.026;-291.0;-74.0
11:40:40.066;-169.0;-18.0
11:40:40.106;-271.0;137.0
11:40:40.146;-215.0;86.0
11:40:40.186;-256.0;-94.0
11:40:40.226;-196.0;-107.0
11:40:40.266;-258.0;-15.0
11:40:40.306;-83.0;0.0
11:40:40.346;1737.0;1893.0
11:40:40.386;1481.0;2302.0
11:40:40.426;388.0;667.0
11:40:40.466;-123.0;-55.0
11:40:40.506;-418.0;-604.0
11:40:40.546;-555.0;-826.0
11:40:40.586;-480.0;-730.0
11:40:40.626;-104.0;-77.0
11:40:40.666;-368.0;-45.0
11:40:40.706;-452.0;-71.0
11:40:40.746;-600.0;-147.0
11:40:40.786;-430.0;118.0
11:40:40.826;-357.0;190.0
11:40:40.866;-318.0;32.0
11:40:40.906;-287.0;-293.0
11:40:40.946;-99.0;87.0
11:40:40.986;-7.0;144.0
11:40:41.026;280.0;110.0
11:40:41.066;-868.0;685.0
11:40:41.106;-662.0;-256.0
11:40:41.146;-243.0;-192.0
11:40:41.186;106.0;-267.0
11:40:41.226;263.0;-302.0
11:40:41.266;831.0;354.0
11:40:41.306;1285.0;764.0
11:40:41.346;1109.0;614.0
11:40:41.386;178.0;235.0
11:40:41.426;-78.0;14.0
11:40:41.466;-481.0;-342.0
11:40:41.506;-449.0;-439.0
11:40:41.546;-440.0;-247.0
11:40:41.586;-797.0;-347.0
11:40:41.626;465.0;1907.0
11:40:41.666;-324.0;874.0
11:40:41.706;-970.0;-612.0
11:40:41.746;-581.0;-645.0
11:40:41.786;-382.0;-716.0
11:40:41.826;17.0;-305.0
11:40:41.866;642.0;199.0
11:40:41.906;826.0;365.0
11:40:41.946;438.0;192.0
11:40:41.986;115.0;19.0
11:40:42.026;-113.0;-149.0
11:40:42.066;-163.0;-186.0
11:40:42.106;-200.0;-43.0
11:40:42.146;-111.0;-36.0
11:40:42.186;-200.0;-57.0
11:40:42.226;-395.0;-105.0
11:40:42.266;-307.0;66.0
11:40:42.306;119.0;69.0
11:40:42.346;-1042.0;547.0
11:40:42.386;-717.0;-686.0
11:40:42.426;-306.0;-228.0
11:40:42.466;23.0;-162.0
11:40:42.506;273.0;-141.0
11:40:42.546;728.0;297.0
11:40:42.586;1169.0;787.0
11:40:42.626;983.0;597.0
11:40:42.666;605.0;491.0
11:40:42.706;225.0;294.0
11:40:42.746;-25.0;199.0
11:40:42.786;-78.0;73.0
11:40:42.826;-123.0;66.0
11:40:42.866;-153.0;133.0
11:40:42.906;-52.0;192.0
11:40:42.946;-150.0;-90.0
11:40:42.986;-203.0;-10.0
11:40:43.026;-181.0;-42.0
11:40:43.066;-170.0;62.0
11:40:43.106;-90.0;-33.0
11:40:43.146;243.0;-37.0
11:40:43.186;-423.0;1383.0
11:40:43.226;1120.0;633.0
11:40:43.266;601.0;-104.0
11:40:43.306;281.0;-223.0
11:40:43.346;234.0;-157.0
11:40:43.386;314.0;-252.0
11:40:43.426;516.0;123.0
11:40:43.466;526.0;290.0
11:40:43.506;287.0;81.0
11:40:43.625;156.0;-13.0
11:40:43.665;374.0;-1046.0
11:40:43.705;625.0;-1297.0
11:40:43.745;911.0;-1171.0
11:40:43.785;1295.0;-767.0
11:40:43.825;1370.0;-968.0
11:40:43.865;790.0;-1037.0
11:40:43.905;440.0;-1076.0
11:40:43.945;176.0;-1232.0
11:40:43.985;116.0;-1339.0
11:40:44.025;102.0;-1099.0
11:40:44.065;139.0;-1065.0
11:40:44.105;156.0;-1035.0
11:40:44.145;81.0;-1169.0
11:40:44.185;19.0;-833.0
11:40:44.225;89.0;-727.0
11:40:44.265;680.0;-199.0
11:40:44.305;-702.0;59.0
11:40:44.345;-378.0;-1821.0
11:40:44.385;-34.0;-1271.0
11:40:44.425;230.0;-895.0
11:40:44.465;429.0;-439.0
11:40:44.505;817.0;-31.0
11:40:44.545;1174.0;271.0
11:40:44.585;1078.0;187.0
11:40:44.625;575.0;145.0
11:40:44.665;211.0;-83.0
